TP9,AF7,AF8,TP10
-28.3203125,8.7890625,-52.24609375,-83.0078125
-89.84375,-92.28515625,-48.33984375,-36.62109375
-87.890625,-132.32421875,-42.48046875,12.6953125
-20.99609375,-49.31640625,-44.43359375,0.0
21.97265625,36.62109375,-48.828125,-54.6875
-24.4140625,16.6015625,-48.828125,-78.61328125
-99.12109375,-79.58984375,-47.8515625,-40.52734375
-119.62890625,-129.39453125,-48.828125,1.46484375
-43.9453125,-61.03515625,-41.9921875,-11.71875
28.80859375,27.83203125,-33.203125,-60.05859375
-12.6953125,26.3671875,-41.015625,-101.5625
-102.5390625,-71.77734375,-53.22265625,-80.56640625
-125.9765625,-135.7421875,-49.8046875,-12.6953125
-57.12890625,-84.47265625,-43.9453125,-5.37109375
5.859375,21.97265625,-45.41015625,-64.94140625
-21.484375,50.78125,-54.6875,-112.79296875
-103.02734375,-57.6171875,-61.03515625,-91.30859375
-134.765625,-149.4140625,-52.734375,-26.3671875
-69.3359375,-100.5859375,-48.828125,-11.23046875
9.27734375,10.7421875,-49.8046875,-50.78125
2.44140625,41.015625,-53.22265625,-88.37890625
-66.89453125,-45.41015625,-52.734375,-79.1015625
-103.515625,-125.0,-49.8046875,-23.4375
-59.5703125,-102.05078125,-48.33984375,10.7421875
19.04296875,3.41796875,-46.875,-32.71484375
28.3203125,43.45703125,-47.36328125,-85.44921875
-50.29296875,-25.390625,-49.8046875,-73.73046875
-105.95703125,-110.83984375,-50.29296875,-22.4609375
-73.73046875,-123.53515625,-42.96875,10.7421875
5.37109375,-15.625,-42.48046875,-24.4140625
13.671875,45.8984375,-60.546875,-87.890625
-50.29296875,-16.11328125,-63.96484375,-89.84375
-90.8203125,-99.609375,-54.19921875,-25.390625
-79.1015625,-118.1640625,-47.36328125,20.01953125
-1.46484375,-22.94921875,-41.9921875,-13.18359375
25.87890625,43.9453125,-46.875,-69.3359375
-44.43359375,-22.4609375,-52.24609375,-83.49609375
-105.95703125,-117.1875,-51.26953125,-43.45703125
-103.515625,-133.30078125,-44.921875,6.8359375
-20.5078125,-43.45703125,-41.9921875,-15.13671875
22.4609375,28.3203125,-50.29296875,-82.03125
-45.8984375,-3.41796875,-55.6640625,-104.00390625
-116.2109375,-88.37890625,-56.640625,-60.546875
-107.421875,-141.6015625,-45.8984375,-5.859375
-24.4140625,-62.98828125,-33.69140625,-12.6953125
17.08984375,35.64453125,-40.0390625,-72.75390625
-31.25,19.04296875,-50.29296875,-97.16796875
-99.12109375,-78.125,-43.9453125,-50.29296875
-118.1640625,-137.6953125,-40.52734375,7.32421875
-35.64453125,-64.453125,-38.57421875,-1.46484375
26.85546875,46.38671875,-35.15625,-56.640625
-9.27734375,37.109375,-41.015625,-84.47265625
-77.1484375,-69.3359375,-43.9453125,-50.29296875
-112.79296875,-132.32421875,-44.921875,5.37109375
-53.22265625,-76.171875,-46.38671875,-0.9765625
21.484375,23.4375,-41.9921875,-58.59375
-5.859375,33.203125,-45.8984375,-98.14453125
-85.9375,-62.01171875,-44.921875,-69.3359375
-118.1640625,-139.16015625,-41.9921875,-14.16015625
-60.05859375,-93.26171875,-41.9921875,-2.44140625
10.7421875,10.25390625,-41.50390625,-50.29296875
-2.44140625,34.66796875,-45.41015625,-96.19140625
-74.21875,-34.66796875,-51.7578125,-76.171875
-105.95703125,-107.421875,-45.8984375,-17.08984375
-60.546875,-102.05078125,-40.0390625,9.27734375
8.7890625,-4.39453125,-48.33984375,-37.109375
13.671875,45.8984375,-47.36328125,-87.890625
-52.734375,-25.87890625,-46.875,-76.66015625
-100.09765625,-109.86328125,-46.875,-20.01953125
-85.44921875,-105.95703125,-53.22265625,1.46484375
0.9765625,-0.48828125,-48.33984375,-39.0625
27.83203125,55.6640625,-43.9453125,-80.078125
-47.8515625,-17.08984375,-54.6875,-75.1953125
-100.09765625,-108.3984375,-49.8046875,-25.87890625
-83.0078125,-125.48828125,-39.55078125,11.23046875
2.9296875,-33.69140625,-39.55078125,-11.23046875
29.296875,45.41015625,-43.9453125,-72.265625
-39.55078125,-2.44140625,-50.78125,-86.42578125
-98.14453125,-100.5859375,-50.78125,-36.62109375
-90.8203125,-132.32421875,-38.0859375,12.20703125
-15.625,-38.0859375,-39.0625,-18.5546875
12.20703125,49.31640625,-48.33984375,-84.47265625
-42.96875,7.8125,-43.45703125,-88.37890625
-106.93359375,-85.9375,-38.57421875,-37.109375
-119.62890625,-138.671875,-36.62109375,6.8359375
-33.69140625,-65.4296875,-30.76171875,-9.765625
15.625,39.55078125,-34.1796875,-67.87109375
-35.64453125,20.5078125,-44.43359375,-91.30859375
-113.28125,-75.68359375,-53.22265625,-55.6640625
-126.46484375,-124.51171875,-49.31640625,-4.8828125
-34.1796875,-60.05859375,-37.109375,-3.90625
22.4609375,28.3203125,-38.0859375,-64.94140625
-9.765625,21.97265625,-47.8515625,-100.09765625
-88.8671875,-65.4296875,-50.78125,-60.546875
-115.234375,-129.8828125,-42.48046875,-7.32421875
-26.3671875,-68.359375,-44.921875,-0.9765625
41.9921875,30.2734375,-48.828125,-40.52734375
1.46484375,34.66796875,-41.9921875,-76.171875
-81.54296875,-55.6640625,-39.55078125,-51.7578125
-119.140625,-128.41796875,-39.0625,-8.7890625
-66.40625,-100.5859375,-36.1328125,1.953125
13.18359375,-4.8828125,-31.25,-36.62109375
11.23046875,27.34375,-27.83203125,-85.9375
-72.75390625,-68.359375,-31.73828125,-75.68359375
-126.953125,-149.4140625,-42.48046875,-29.296875
-78.125,-123.53515625,-40.52734375,-8.30078125
7.32421875,-18.06640625,-36.1328125,-49.31640625
5.37109375,31.25,-45.41015625,-106.4453125
-71.2890625,-44.43359375,-51.26953125,-92.28515625
-111.328125,-124.0234375,-47.36328125,-27.83203125
-78.125,-116.2109375,-42.96875,1.46484375
-4.8828125,-12.6953125,-40.0390625,-41.015625
8.7890625,42.48046875,-42.96875,-89.84375
-62.5,-34.66796875,-48.828125,-78.61328125
-116.69921875,-131.34765625,-50.29296875,-24.4140625
-90.8203125,-147.94921875,-40.0390625,12.20703125
2.9296875,-41.015625,-33.203125,-20.99609375
32.71484375,40.0390625,-38.57421875,-77.1484375
-41.9921875,-16.11328125,-43.45703125,-81.0546875
-106.4453125,-108.88671875,-41.015625,-27.34375
-95.703125,-136.71875,-33.203125,20.99609375
-7.8125,-47.36328125,-26.3671875,-2.9296875
29.296875,44.921875,-32.71484375,-69.82421875
-43.45703125,19.53125,-42.96875,-90.33203125
-108.3984375,-94.7265625,-40.0390625,-42.96875
-105.95703125,-153.3203125,-32.2265625,5.37109375
-28.80859375,-65.4296875,-33.203125,-11.71875
19.04296875,29.78515625,-41.50390625,-70.3125
-26.85546875,11.23046875,-49.8046875,-98.6328125
-94.7265625,-85.44921875,-50.29296875,-53.22265625
-113.76953125,-140.13671875,-44.921875,11.23046875
-36.1328125,-68.359375,-46.38671875,4.8828125
26.85546875,23.4375,-48.33984375,-56.15234375
-6.34765625,24.4140625,-51.7578125,-97.16796875
-88.37890625,-67.87109375,-54.19921875,-65.91796875
-110.3515625,-131.34765625,-47.8515625,-7.8125
-31.25,-77.63671875,-41.015625,-3.41796875
27.34375,8.30078125,-36.1328125,-57.12890625
-13.18359375,34.66796875,-48.33984375,-102.05078125
-91.796875,-46.875,-53.7109375,-70.3125
-114.2578125,-135.25390625,-41.015625,3.90625
-54.6875,-99.12109375,-36.1328125,13.671875
14.16015625,-1.46484375,-41.9921875,-51.7578125
2.9296875,22.4609375,-52.734375,-104.98046875
-71.77734375,-62.5,-55.17578125,-82.51953125
-111.328125,-139.16015625,-52.734375,-20.01953125
-58.59375,-101.07421875,-46.38671875,6.34765625
15.13671875,3.41796875,-45.8984375,-42.48046875
18.5546875,41.9921875,-52.24609375,-99.609375
-54.19921875,-20.99609375,-57.6171875,-85.9375
-106.4453125,-110.83984375,-54.6875,-18.06640625
-76.171875,-122.0703125,-48.33984375,13.18359375
7.32421875,-20.01953125,-50.29296875,-33.203125
15.13671875,41.50390625,-58.59375,-96.6796875
-67.3828125,-22.94921875,-62.5,-100.09765625
-111.81640625,-112.79296875,-51.7578125,-40.0390625
-78.61328125,-119.62890625,-39.55078125,6.34765625
2.44140625,-13.18359375,-31.25,-20.5078125
21.97265625,58.10546875,-35.64453125,-71.2890625
-44.921875,-6.8359375,-43.45703125,-77.63671875
-105.95703125,-105.95703125,-44.43359375,-28.80859375
-106.93359375,-125.9765625,-46.38671875,13.671875
-17.578125,-31.73828125,-42.96875,-17.578125
34.66796875,42.48046875,-41.9921875,-80.078125
-31.25,6.8359375,-51.26953125,-99.609375
-96.6796875,-81.54296875,-58.10546875,-57.6171875
-87.40234375,-131.8359375,-51.7578125,-6.34765625
0.0,-55.17578125,-41.50390625,-13.671875
44.43359375,35.64453125,-42.96875,-63.4765625
-4.39453125,16.6015625,-49.31640625,-89.84375
-73.2421875,-67.87109375,-54.19921875,-50.78125
-93.26171875,-129.39453125,-47.36328125,5.859375
-19.04296875,-70.3125,-44.43359375,-9.27734375
29.78515625,31.73828125,-49.31640625,-71.77734375
-7.8125,18.06640625,-45.8984375,-99.12109375
-82.51953125,-81.54296875,-42.96875,-60.05859375
-104.98046875,-139.16015625,-41.015625,0.48828125
-34.1796875,-85.44921875,-39.0625,4.39453125
27.83203125,14.16015625,-35.64453125,-45.41015625
0.0,37.59765625,-41.9921875,-84.9609375
-82.03125,-54.6875,-52.24609375,-67.3828125
-116.69921875,-136.23046875,-48.33984375,-11.23046875
-50.29296875,-87.40234375,-42.48046875,6.34765625
22.4609375,13.671875,-43.9453125,-43.9453125
1.953125,33.69140625,-52.24609375,-93.26171875
-76.66015625,-60.05859375,-59.08203125,-79.58984375
-114.2578125,-143.5546875,-53.22265625,-19.53125
-65.91796875,-116.2109375,-46.38671875,3.41796875
12.20703125,-15.13671875,-46.38671875,-43.9453125
8.30078125,32.71484375,-51.26953125,-90.33203125
-73.2421875,-41.9921875,-51.7578125,-80.078125
-120.60546875,-127.44140625,-52.734375,-36.1328125
-88.37890625,-119.62890625,-51.26953125,-9.27734375
-7.8125,-20.99609375,-50.29296875,-41.9921875
13.18359375,38.0859375,-48.828125,-89.84375
-62.01171875,-21.97265625,-54.6875,-90.33203125
-113.28125,-107.421875,-59.08203125,-37.59765625
-82.51953125,-125.48828125,-45.8984375,9.27734375
-6.34765625,-30.76171875,-41.50390625,-13.671875
21.97265625,41.015625,-48.33984375,-66.89453125
-46.875,-11.71875,-53.7109375,-79.1015625
-108.88671875,-106.4453125,-52.734375,-29.296875
-95.21484375,-134.27734375,-48.828125,14.6484375
-8.30078125,-34.1796875,-44.921875,-12.20703125
28.80859375,44.921875,-43.9453125,-72.265625
-34.66796875,-3.41796875,-45.8984375,-89.35546875
-94.7265625,-86.42578125,-44.921875,-46.875
-105.95703125,-123.046875,-56.640625,-9.27734375
-38.0859375,-50.29296875,-61.5234375,-29.78515625
17.578125,35.64453125,-52.734375,-83.0078125
-31.25,8.7890625,-53.7109375,-104.4921875
-107.91015625,-89.35546875,-51.7578125,-55.17578125
-118.1640625,-150.390625,-40.52734375,-0.9765625
-25.87890625,-87.890625,-35.64453125,0.48828125
47.8515625,21.97265625,-41.50390625,-45.8984375
-1.953125,26.85546875,-52.734375,-100.5859375
-90.8203125,-68.359375,-56.15234375,-80.56640625
-111.81640625,-130.37109375,-54.6875,-18.06640625
-37.109375,-56.15234375,-51.7578125,-5.37109375
23.4375,54.6875,-60.05859375,-62.98828125
-4.8828125,59.5703125,-69.82421875,-105.95703125
-82.51953125,-34.66796875,-71.77734375,-73.73046875
-105.46875,-101.07421875,-71.77734375,-16.11328125
-37.59765625,-50.29296875,-64.94140625,-6.8359375
16.11328125,38.57421875,-61.03515625,-62.5
1.953125,57.12890625,-64.94140625,-112.79296875
-75.68359375,-23.4375,-65.91796875,-94.23828125
-118.65234375,-99.12109375,-61.03515625,-38.0859375
-73.2421875,-85.9375,-58.10546875,-21.484375
5.859375,8.30078125,-59.08203125,-63.4765625
9.27734375,59.5703125,-59.5703125,-105.46875
-66.40625,-18.5546875,-58.10546875,-96.6796875
-101.5625,-103.515625,-52.734375,-36.62109375
-63.4765625,-91.30859375,-44.921875,4.39453125
12.20703125,11.71875,-45.41015625,-37.109375
29.78515625,62.01171875,-51.7578125,-96.6796875
-45.8984375,-19.04296875,-54.19921875,-93.26171875
-104.00390625,-110.83984375,-54.19921875,-35.64453125
-80.078125,-118.1640625,-44.921875,6.8359375
4.39453125,-8.30078125,-37.59765625,-24.4140625
22.4609375,62.98828125,-41.9921875,-86.42578125
-47.8515625,6.8359375,-44.43359375,-91.30859375
-96.19140625,-72.265625,-46.38671875,-33.69140625
-88.37890625,-116.69921875,-51.26953125,3.41796875
-4.8828125,-41.015625,-49.8046875,-30.2734375
29.296875,51.26953125,-57.12890625,-86.9140625
-41.50390625,9.27734375,-64.453125,-100.09765625
-104.4921875,-94.23828125,-57.6171875,-43.45703125
-100.09765625,-140.625,-52.734375,11.71875
-12.6953125,-58.10546875,-51.26953125,-2.9296875
36.1328125,30.2734375,-52.734375,-62.5
-18.06640625,9.27734375,-51.7578125,-84.47265625
-93.75,-84.47265625,-53.22265625,-39.55078125
-103.02734375,-135.25390625,-49.8046875,3.90625
-30.2734375,-50.29296875,-49.31640625,-8.7890625
20.01953125,47.36328125,-53.7109375,-61.5234375
-17.578125,30.2734375,-55.6640625,-94.23828125
-100.5859375,-57.12890625,-63.4765625,-70.80078125
-122.55859375,-119.62890625,-58.59375,-14.6484375
-41.015625,-79.1015625,-39.0625,-8.7890625
15.13671875,12.6953125,-39.55078125,-73.73046875
-13.671875,27.83203125,-41.50390625,-109.375
-87.40234375,-65.91796875,-42.48046875,-80.56640625
-115.234375,-148.4375,-42.48046875,-22.4609375
-57.6171875,-99.12109375,-43.45703125,-5.859375
11.23046875,14.16015625,-46.875,-51.26953125
8.30078125,44.43359375,-52.24609375,-82.51953125
-66.89453125,-42.96875,-53.7109375,-55.17578125
-109.375,-112.3046875,-47.36328125,-5.859375
-69.3359375,-79.1015625,-46.875,-2.44140625
10.7421875,6.8359375,-42.96875,-54.19921875
17.578125,40.52734375,-50.29296875,-100.09765625
-59.08203125,-32.2265625,-63.4765625,-79.1015625
-100.5859375,-110.3515625,-61.03515625,-20.01953125
-60.05859375,-103.02734375,-55.6640625,14.6484375
14.6484375,5.37109375,-53.22265625,-27.83203125
24.4140625,65.4296875,-53.22265625,-86.9140625
-50.78125,-9.27734375,-56.15234375,-85.44921875
-100.5859375,-100.09765625,-53.22265625,-40.52734375
-72.265625,-118.1640625,-48.33984375,0.9765625
-0.48828125,-15.625,-51.26953125,-32.71484375
24.90234375,53.22265625,-53.7109375,-93.75
-40.52734375,-14.6484375,-52.24609375,-93.75
-104.98046875,-102.5390625,-57.12890625,-41.9921875
-92.28515625,-125.48828125,-47.8515625,11.71875
-0.48828125,-30.2734375,-38.57421875,-4.39453125
37.59765625,49.8046875,-41.015625,-59.5703125
-31.73828125,-0.48828125,-44.921875,-80.56640625
-100.09765625,-96.6796875,-51.26953125,-47.36328125
-98.14453125,-133.30078125,-46.875,1.953125
-8.7890625,-37.59765625,-42.96875,-11.71875
25.390625,51.7578125,-46.38671875,-69.3359375
-37.109375,17.578125,-51.7578125,-94.7265625
-104.00390625,-82.03125,-47.36328125,-56.640625
-115.72265625,-131.34765625,-36.1328125,-1.46484375
-35.15625,-62.5,-35.64453125,-12.20703125
22.4609375,26.85546875,-40.0390625,-66.40625
-18.5546875,13.18359375,-41.015625,-86.42578125
-95.703125,-82.03125,-43.9453125,-49.31640625
-114.74609375,-135.7421875,-40.52734375,2.44140625
-39.55078125,-77.1484375,-37.59765625,9.27734375
24.4140625,27.34375,-38.0859375,-34.66796875
3.41796875,54.6875,-35.15625,-69.82421875
-81.54296875,-38.57421875,-41.9921875,-46.38671875
-114.74609375,-125.9765625,-41.9921875,4.8828125
-45.8984375,-94.7265625,-38.0859375,13.18359375
19.04296875,7.32421875,-43.45703125,-33.69140625
0.9765625,31.25,-47.36328125,-81.54296875
-78.125,-55.17578125,-52.734375,-62.98828125
-112.79296875,-133.30078125,-48.33984375,-4.8828125
-63.96484375,-107.421875,-43.45703125,4.39453125
7.8125,2.44140625,-47.36328125,-50.78125
5.37109375,41.9921875,-53.7109375,-104.00390625
