TP9,AF7,AF8,TP10
-26.3671875,-95.21484375,-54.6875,-45.8984375
-47.8515625,-134.27734375,-54.19921875,-52.734375
-58.10546875,-71.2890625,-51.26953125,-44.43359375
-44.43359375,4.39453125,-53.22265625,-39.55078125
-28.3203125,20.99609375,-52.734375,-46.875
-33.69140625,-41.015625,-51.7578125,-59.5703125
-53.22265625,-104.4921875,-62.01171875,-65.91796875
-68.359375,-92.7734375,-64.94140625,-59.08203125
-63.4765625,11.23046875,-53.22265625,-46.38671875
-38.0859375,37.59765625,-40.52734375,-36.1328125
-37.109375,-50.78125,-44.921875,-42.96875
-58.10546875,-112.3046875,-50.29296875,-55.6640625
-66.40625,-83.0078125,-47.36328125,-50.78125
-55.17578125,14.6484375,-50.78125,-34.1796875
-38.57421875,39.55078125,-56.15234375,-35.15625
-38.0859375,-62.5,-44.43359375,-51.7578125
-53.22265625,-101.07421875,-39.0625,-57.12890625
-63.96484375,-53.7109375,-48.828125,-48.828125
-52.24609375,-6.34765625,-46.875,-39.0625
-32.2265625,5.859375,-44.921875,-46.38671875
-27.83203125,-35.64453125,-45.8984375,-57.6171875
-44.921875,-86.42578125,-48.33984375,-62.5
-70.80078125,-88.37890625,-50.78125,-65.91796875
-72.75390625,-17.578125,-49.31640625,-64.94140625
-54.19921875,28.3203125,-44.43359375,-62.01171875
-57.12890625,-0.9765625,-42.96875,-74.21875
-78.125,-70.80078125,-42.48046875,-88.8671875
-107.421875,-89.84375,-47.8515625,-94.7265625
-131.8359375,0.48828125,-53.7109375,-108.3984375
-122.0703125,78.125,-48.33984375,-121.58203125
-125.48828125,21.484375,-47.36328125,-144.53125
-152.34375,-75.68359375,-48.828125,-166.015625
-179.19921875,-93.26171875,-46.875,-170.8984375
-189.453125,-8.7890625,-46.38671875,-167.96875
-163.57421875,61.5234375,-41.015625,-162.109375
-153.80859375,37.109375,-44.921875,-171.38671875
-173.828125,-12.20703125,-46.875,-192.87109375
-191.40625,-52.734375,-43.9453125,-195.3125
-194.82421875,-10.25390625,-49.8046875,-181.640625
-182.12890625,63.4765625,-47.8515625,-182.12890625
-173.828125,49.31640625,-49.31640625,-189.453125
-180.17578125,-8.30078125,-50.29296875,-201.66015625
-197.265625,-70.3125,-48.828125,-206.0546875
-195.3125,-9.27734375,-54.6875,-184.5703125
-169.43359375,69.82421875,-50.78125,-165.0390625
-155.76171875,23.4375,-33.203125,-161.62109375
-157.2265625,-32.71484375,-29.78515625,-169.43359375
-173.828125,-66.40625,-37.59765625,-178.22265625
-178.22265625,-41.015625,-36.62109375,-165.52734375
-158.69140625,39.55078125,-35.15625,-151.85546875
-132.32421875,68.84765625,-34.66796875,-144.53125
-130.859375,-22.4609375,-37.109375,-152.34375
-151.85546875,-70.80078125,-37.59765625,-157.71484375
-160.15625,-27.34375,-43.45703125,-145.5078125
-144.53125,20.99609375,-51.7578125,-132.8125
-119.62890625,29.78515625,-46.38671875,-127.9296875
-118.65234375,-38.57421875,-41.015625,-135.7421875
-132.8125,-78.61328125,-50.78125,-139.16015625
-136.71875,-61.5234375,-57.12890625,-130.37109375
-124.0234375,21.484375,-60.05859375,-115.72265625
-92.28515625,46.875,-51.26953125,-95.703125
-90.8203125,-13.671875,-39.0625,-99.12109375
-116.2109375,-88.37890625,-41.9921875,-119.140625
-127.44140625,-84.47265625,-44.921875,-117.1875
-112.3046875,11.23046875,-44.43359375,-103.02734375
-83.49609375,78.125,-38.0859375,-95.703125
-71.2890625,-2.44140625,-41.9921875,-98.6328125
-79.1015625,-96.19140625,-49.8046875,-92.7734375
-91.796875,-81.54296875,-41.50390625,-84.47265625
-88.37890625,0.0,-37.59765625,-85.9375
-64.453125,47.8515625,-42.96875,-80.56640625
-57.6171875,20.99609375,-47.8515625,-86.42578125
-70.3125,-46.38671875,-51.7578125,-102.05078125
-74.70703125,-61.5234375,-58.59375,-91.796875
-67.3828125,12.6953125,-62.5,-71.2890625
-49.31640625,26.85546875,-51.7578125,-62.01171875
-49.31640625,12.6953125,-49.8046875,-77.63671875
-65.4296875,-29.296875,-51.26953125,-94.23828125
-77.1484375,-98.6328125,-52.24609375,-85.9375
-87.890625,-50.29296875,-54.6875,-73.73046875
-65.4296875,22.94921875,-51.26953125,-63.96484375
