TP9,AF7,AF8,TP10
-51.7578125,-43.9453125,-43.9453125,-44.43359375
-47.8515625,-62.5,-45.41015625,-46.38671875
-61.5234375,-73.2421875,-46.38671875,-40.0390625
-62.5,-57.6171875,-52.24609375,-33.69140625
-53.7109375,-42.48046875,-51.26953125,-43.45703125
-38.0859375,-15.625,-49.31640625,-60.546875
-39.55078125,-44.921875,-51.26953125,-63.4765625
-60.546875,-95.703125,-55.6640625,-51.26953125
-58.59375,-67.3828125,-55.17578125,-46.875
-55.17578125,-46.875,-55.17578125,-59.08203125
-58.59375,-40.52734375,-55.6640625,-69.82421875
-51.7578125,-42.96875,-47.8515625,-69.82421875
-41.50390625,-65.4296875,-49.31640625,-60.546875
-50.29296875,-61.5234375,-53.22265625,-60.546875
-68.359375,-51.7578125,-51.7578125,-56.640625
-79.58984375,-57.6171875,-53.22265625,-54.6875
-83.984375,-47.8515625,-54.19921875,-61.5234375
-82.51953125,-49.8046875,-51.7578125,-66.89453125
-90.8203125,-76.171875,-57.12890625,-68.84765625
-87.40234375,-69.82421875,-58.10546875,-63.4765625
-77.1484375,-48.828125,-55.6640625,-62.01171875
-72.265625,-57.12890625,-51.7578125,-56.15234375
-66.40625,-73.73046875,-50.78125,-55.17578125
-68.84765625,-60.05859375,-55.17578125,-54.19921875
-68.359375,-47.8515625,-54.6875,-47.36328125
-58.59375,-45.41015625,-57.12890625,-46.875
-44.921875,-39.0625,-59.08203125,-49.31640625
-40.52734375,-57.6171875,-53.7109375,-53.22265625
-51.26953125,-70.3125,-48.33984375,-52.24609375
-58.10546875,-34.1796875,-47.8515625,-46.875
-56.15234375,-32.71484375,-49.31640625,-50.29296875
-51.7578125,-64.453125,-48.828125,-53.22265625
-46.38671875,-65.91796875,-43.45703125,-49.8046875
-50.78125,-60.546875,-47.8515625,-49.8046875
-64.453125,-52.24609375,-46.38671875,-43.45703125
-66.89453125,-29.78515625,-39.0625,-36.62109375
-58.59375,-40.52734375,-37.109375,-44.43359375
-60.05859375,-63.4765625,-38.57421875,-50.29296875
-65.4296875,-64.453125,-49.8046875,-62.5
-64.94140625,-45.41015625,-49.8046875,-60.05859375
-54.19921875,-36.62109375,-42.96875,-49.31640625
-54.19921875,-30.76171875,-45.8984375,-57.6171875
-51.26953125,-57.6171875,-52.734375,-64.94140625
-51.26953125,-91.30859375,-53.7109375,-61.03515625
-62.01171875,-61.5234375,-49.31640625,-58.10546875
-64.453125,-50.78125,-47.8515625,-63.96484375
-66.40625,-52.734375,-48.33984375,-67.87109375
-76.171875,-59.08203125,-50.29296875,-63.4765625
-83.0078125,-74.21875,-52.24609375,-61.03515625
-81.54296875,-63.4765625,-52.24609375,-63.4765625
-76.171875,-40.0390625,-52.734375,-58.59375
-69.82421875,-58.10546875,-54.6875,-62.98828125
-72.75390625,-54.19921875,-58.59375,-67.87109375
-68.84765625,-39.55078125,-54.6875,-58.10546875
-67.87109375,-73.73046875,-49.31640625,-45.8984375
-69.82421875,-72.265625,-53.7109375,-49.31640625
-63.4765625,-36.1328125,-57.6171875,-59.5703125
-60.05859375,-50.78125,-56.15234375,-71.2890625
-62.01171875,-78.61328125,-56.15234375,-91.796875
-68.359375,-76.171875,-61.5234375,-85.9375
-61.5234375,-46.875,-59.5703125,-64.453125
-46.875,-39.0625,-51.26953125,-53.22265625
-41.015625,-46.38671875,-50.78125,-51.7578125
-42.48046875,-74.70703125,-58.10546875,-58.10546875
-53.22265625,-85.9375,-61.5234375,-58.59375
-61.03515625,-32.71484375,-56.640625,-53.22265625
-50.78125,-31.73828125,-54.19921875,-54.6875
-45.8984375,-78.61328125,-49.8046875,-48.828125
-51.26953125,-84.9609375,-50.78125,-50.29296875
-61.03515625,-73.2421875,-52.734375,-57.6171875
-71.2890625,-49.31640625,-55.17578125,-54.19921875
-64.94140625,-42.96875,-63.4765625,-55.6640625
-55.17578125,-58.59375,-65.91796875,-56.640625
-48.33984375,-64.453125,-64.453125,-57.12890625
-56.15234375,-68.359375,-69.82421875,-55.17578125
-61.5234375,-59.08203125,-67.87109375,-54.6875
-51.7578125,-31.25,-49.31640625,-52.24609375
-52.734375,-14.16015625,-45.41015625,-56.640625
-65.4296875,-60.546875,-51.7578125,-62.98828125
-76.171875,-71.2890625,-53.22265625,-60.05859375
-64.94140625,-41.50390625,-49.31640625,-52.24609375
-58.10546875,-52.24609375,-45.8984375,-51.7578125
-62.5,-46.875,-46.875,-61.03515625
-59.5703125,-58.59375,-46.875,-62.98828125
-62.5,-67.3828125,-44.921875,-59.08203125
-62.01171875,-53.7109375,-41.015625,-55.17578125
-63.96484375,-42.48046875,-42.48046875,-51.26953125
-55.6640625,-41.015625,-42.48046875,-50.29296875
-49.31640625,-48.33984375,-39.0625,-53.22265625
-53.7109375,-48.33984375,-38.57421875,-47.8515625
-57.6171875,-75.68359375,-41.015625,-39.0625
-57.6171875,-65.91796875,-40.52734375,-37.109375
-43.9453125,-35.15625,-38.0859375,-39.55078125
-33.69140625,-47.8515625,-35.64453125,-41.015625
-35.64453125,-54.6875,-32.2265625,-39.0625
-44.921875,-52.734375,-31.25,-35.15625
-51.7578125,-39.0625,-36.1328125,-34.1796875
-45.41015625,-31.73828125,-41.015625,-38.57421875
-41.9921875,-49.8046875,-38.57421875,-42.48046875
-45.8984375,-71.2890625,-38.57421875,-50.29296875
-44.921875,-56.15234375,-39.55078125,-43.45703125
-43.45703125,-9.27734375,-42.96875,-34.66796875
-40.0390625,-33.69140625,-39.0625,-34.1796875
-42.48046875,-66.89453125,-36.1328125,-41.015625
-51.26953125,-61.03515625,-42.48046875,-49.8046875
-63.4765625,-60.546875,-37.109375,-47.8515625
-68.359375,-43.9453125,-33.69140625,-42.48046875
-57.12890625,-37.109375,-36.62109375,-48.33984375
-53.22265625,-48.33984375,-38.0859375,-55.17578125
-62.01171875,-54.19921875,-44.921875,-60.546875
-69.3359375,-50.78125,-48.33984375,-61.03515625
-73.2421875,-63.4765625,-47.8515625,-61.5234375
-66.40625,-34.1796875,-41.9921875,-62.01171875
-58.10546875,-22.4609375,-37.59765625,-54.19921875
-55.17578125,-74.70703125,-39.0625,-55.6640625
-58.10546875,-77.63671875,-42.96875,-59.08203125
-64.453125,-44.921875,-45.41015625,-57.12890625
-55.6640625,-24.90234375,-43.45703125,-50.78125
-50.29296875,-45.8984375,-41.9921875,-50.78125
-55.17578125,-62.5,-45.41015625,-54.6875
-59.5703125,-52.734375,-44.921875,-45.8984375
-50.78125,-43.9453125,-41.50390625,-38.0859375
-41.015625,-25.390625,-48.33984375,-39.55078125
-45.41015625,-45.41015625,-53.7109375,-48.828125
-50.78125,-50.29296875,-48.828125,-53.22265625
-46.875,-23.92578125,-46.38671875,-52.24609375
-41.9921875,-30.2734375,-47.8515625,-53.22265625
-39.0625,-52.24609375,-46.875,-53.7109375
-26.85546875,-51.26953125,-41.9921875,-46.38671875
-22.4609375,-48.33984375,-37.59765625,-37.59765625
-42.48046875,-57.12890625,-40.52734375,-41.015625
-55.17578125,-48.828125,-44.43359375,-43.45703125
-45.41015625,-20.99609375,-45.8984375,-33.69140625
-34.66796875,-20.01953125,-49.31640625,-28.80859375
-36.1328125,-44.43359375,-44.43359375,-36.1328125
-39.0625,-57.6171875,-39.55078125,-38.0859375
-41.9921875,-38.57421875,-40.52734375,-41.50390625
-41.9921875,-10.7421875,-43.9453125,-33.69140625
-20.01953125,-39.55078125,-47.8515625,-18.06640625
-30.76171875,-43.45703125,-42.96875,-39.0625
-65.4296875,-47.8515625,-34.1796875,-60.546875
-84.9609375,-69.82421875,-37.59765625,-62.5
-87.40234375,-38.57421875,-41.50390625,-68.84765625
-78.125,-13.671875,-34.66796875,-69.3359375
-81.0546875,-30.2734375,-35.15625,-83.49609375
-84.47265625,-57.6171875,-39.55078125,-91.796875
-90.8203125,-50.78125,-41.015625,-84.47265625
-92.7734375,-25.390625,-45.41015625,-84.47265625
-83.0078125,-14.6484375,-44.43359375,-84.9609375
-79.58984375,-22.94921875,-42.96875,-83.0078125
-76.171875,-62.01171875,-45.41015625,-81.54296875
-78.61328125,-80.078125,-51.26953125,-80.56640625
-78.61328125,-47.8515625,-53.22265625,-74.21875
-69.82421875,-23.92578125,-47.8515625,-66.89453125
-65.4296875,-16.6015625,-45.8984375,-70.3125
-56.15234375,-31.25,-45.41015625,-72.75390625
-57.12890625,-61.03515625,-46.875,-73.73046875
-66.40625,-49.31640625,-51.7578125,-65.91796875
-52.24609375,-25.390625,-48.828125,-55.17578125
-45.8984375,-43.45703125,-44.921875,-56.15234375
-52.734375,-43.9453125,-49.31640625,-60.546875
-52.24609375,-23.92578125,-49.31640625,-57.12890625
-51.26953125,-39.55078125,-47.8515625,-40.0390625
-44.921875,-47.36328125,-46.38671875,-33.203125
-41.015625,-36.62109375,-48.33984375,-46.875
-39.0625,-41.015625,-45.8984375,-48.33984375
-47.8515625,-59.5703125,-45.41015625,-37.59765625
-60.05859375,-40.0390625,-48.828125,-34.66796875
-48.828125,-26.85546875,-45.41015625,-30.2734375
-37.59765625,-32.2265625,-45.8984375,-30.2734375
-36.62109375,-41.9921875,-50.29296875,-38.0859375
-43.9453125,-73.73046875,-47.36328125,-41.9921875
-54.6875,-57.6171875,-41.015625,-41.50390625
-49.8046875,-15.625,-39.0625,-41.015625
-41.015625,-34.66796875,-36.62109375,-37.59765625
-44.921875,-75.68359375,-32.71484375,-41.015625
-48.33984375,-70.80078125,-34.1796875,-46.38671875
-55.6640625,-63.96484375,-41.9921875,-41.015625
-60.546875,-43.45703125,-45.41015625,-38.57421875
-43.45703125,-36.1328125,-41.9921875,-37.109375
-40.52734375,-56.640625,-42.48046875,-42.48046875
-57.6171875,-72.265625,-44.43359375,-46.38671875
-62.5,-56.640625,-46.875,-38.0859375
-60.05859375,-35.15625,-48.33984375,-35.15625
-53.22265625,-45.41015625,-47.8515625,-42.96875
-55.17578125,-39.55078125,-44.43359375,-49.8046875
-58.59375,-57.6171875,-41.50390625,-45.8984375
-63.4765625,-87.40234375,-46.38671875,-42.96875
-60.546875,-48.828125,-51.26953125,-43.45703125
-45.41015625,-30.2734375,-51.7578125,-40.52734375
-43.45703125,-57.6171875,-50.78125,-41.9921875
-44.43359375,-68.359375,-51.7578125,-42.96875
-47.36328125,-52.24609375,-47.8515625,-41.015625
-49.31640625,-44.43359375,-42.96875,-35.15625
-34.1796875,-40.52734375,-41.50390625,-24.4140625
-34.1796875,-39.0625,-43.45703125,-35.64453125
-51.26953125,-56.640625,-45.8984375,-61.03515625
-57.12890625,-41.015625,-44.43359375,-59.5703125
-68.359375,-40.52734375,-46.875,-53.7109375
-70.80078125,-55.6640625,-51.26953125,-52.734375
-57.6171875,-30.76171875,-43.45703125,-58.59375
-57.6171875,-54.6875,-42.48046875,-62.5
-55.6640625,-82.03125,-48.828125,-49.8046875
-52.734375,-54.6875,-46.875,-43.45703125
-52.734375,-34.1796875,-43.9453125,-43.9453125
-39.55078125,-40.0390625,-41.015625,-41.9921875
-34.1796875,-53.7109375,-41.9921875,-49.8046875
-42.48046875,-62.01171875,-45.8984375,-50.29296875
-56.15234375,-45.41015625,-49.8046875,-50.29296875
-61.03515625,-18.06640625,-51.26953125,-52.734375
-53.22265625,-49.31640625,-44.921875,-51.26953125
-51.26953125,-64.94140625,-41.9921875,-56.640625
-55.6640625,-54.19921875,-42.48046875,-51.26953125
-53.7109375,-51.26953125,-45.41015625,-38.0859375
-49.8046875,-31.25,-45.41015625,-34.66796875
-46.38671875,-32.2265625,-45.41015625,-42.96875
-41.9921875,-55.17578125,-47.8515625,-44.921875
-46.875,-62.01171875,-49.31640625,-39.0625
-53.7109375,-53.22265625,-48.33984375,-38.0859375
-46.38671875,-43.45703125,-45.41015625,-41.50390625
-41.9921875,-30.76171875,-41.015625,-41.9921875
-45.8984375,-15.625,-41.50390625,-44.43359375
-40.52734375,-58.10546875,-45.8984375,-48.828125
-48.828125,-68.84765625,-41.50390625,-44.921875
-55.6640625,-35.64453125,-35.64453125,-46.38671875
-43.9453125,-26.3671875,-38.0859375,-51.7578125
-44.921875,-36.62109375,-46.38671875,-60.05859375
-47.36328125,-56.640625,-50.29296875,-61.5234375
-45.41015625,-65.4296875,-50.29296875,-54.6875
-49.31640625,-33.203125,-49.31640625,-49.8046875
-44.43359375,-17.578125,-48.828125,-49.31640625
-41.015625,-45.8984375,-46.875,-44.921875
-49.31640625,-64.453125,-45.8984375,-40.0390625
-53.22265625,-41.9921875,-44.921875,-38.57421875
-52.734375,-53.7109375,-42.48046875,-38.57421875
-46.875,-50.29296875,-45.41015625,-44.43359375
-44.43359375,-45.8984375,-45.41015625,-54.19921875
-43.9453125,-59.5703125,-42.96875,-61.03515625
-47.36328125,-46.38671875,-45.8984375,-57.6171875
-50.29296875,-31.73828125,-46.875,-51.7578125
-39.55078125,-22.94921875,-45.8984375,-48.33984375
-31.25,-44.921875,-41.015625,-47.36328125
-36.1328125,-61.5234375,-41.9921875,-51.26953125
-45.41015625,-57.6171875,-48.828125,-53.22265625
-51.7578125,-56.640625,-51.26953125,-48.33984375
-47.8515625,-27.34375,-48.828125,-48.828125
-43.9453125,-31.25,-51.26953125,-57.6171875
-48.33984375,-75.68359375,-52.734375,-53.22265625
-62.5,-69.82421875,-55.17578125,-43.9453125
-70.3125,-42.96875,-57.12890625,-38.57421875
-63.96484375,-31.25,-55.6640625,-42.48046875
-54.19921875,-43.9453125,-54.19921875,-48.33984375
-50.78125,-58.59375,-51.26953125,-47.8515625
-55.6640625,-67.3828125,-47.8515625,-48.828125
-55.17578125,-50.78125,-48.33984375,-49.31640625
-57.6171875,-22.4609375,-52.734375,-49.31640625
-51.7578125,-42.96875,-51.7578125,-56.15234375
-47.8515625,-47.8515625,-51.7578125,-62.98828125
-59.08203125,-81.0546875,-53.22265625,-62.01171875
-63.96484375,-72.265625,-55.6640625,-58.10546875
-57.6171875,-15.625,-55.6640625,-59.08203125
-49.31640625,-43.9453125,-56.15234375,-60.546875
-41.9921875,-60.546875,-53.22265625,-59.08203125
-34.66796875,-48.33984375,-51.7578125,-56.15234375
-42.96875,-47.8515625,-57.6171875,-49.8046875
-52.24609375,-30.2734375,-55.6640625,-51.26953125
-42.96875,-6.8359375,-49.31640625,-50.78125
-36.1328125,-36.62109375,-49.8046875,-54.6875
-45.41015625,-61.03515625,-56.640625,-62.5
-50.29296875,-20.99609375,-56.640625,-57.6171875
-49.8046875,-24.90234375,-52.24609375,-50.29296875
-50.29296875,-43.45703125,-53.7109375,-55.17578125
-46.875,-44.43359375,-53.22265625,-54.19921875
-50.78125,-57.6171875,-47.8515625,-50.29296875
-61.5234375,-41.50390625,-49.31640625,-53.22265625
-62.01171875,-21.484375,-49.8046875,-45.41015625
-55.17578125,-41.015625,-46.38671875,-44.921875
-57.6171875,-55.17578125,-45.41015625,-47.8515625
-58.10546875,-49.31640625,-41.9921875,-44.921875
-62.5,-61.5234375,-44.921875,-50.29296875
-66.89453125,-32.2265625,-48.33984375,-43.45703125
-54.19921875,-7.32421875,-42.96875,-40.0390625
-48.828125,-56.15234375,-40.0390625,-41.9921875
-52.24609375,-73.2421875,-46.875,-45.41015625
-56.640625,-59.08203125,-51.7578125,-49.8046875
-59.5703125,-37.109375,-53.22265625,-45.41015625
-54.6875,-23.92578125,-55.6640625,-46.875
-53.22265625,-28.3203125,-52.24609375,-49.31640625
-53.22265625,-58.59375,-54.19921875,-46.38671875
-53.22265625,-59.08203125,-53.22265625,-45.41015625
-57.6171875,-23.4375,-49.8046875,-48.828125
-59.08203125,-34.66796875,-48.828125,-49.8046875
-55.6640625,-35.15625,-50.29296875,-52.24609375
-46.875,-27.83203125,-53.7109375,-53.22265625
-44.921875,-66.89453125,-52.24609375,-53.7109375
-53.7109375,-65.91796875,-53.7109375,-57.12890625
-52.734375,-30.2734375,-57.12890625,-54.6875
-43.45703125,-24.90234375,-50.78125,-49.31640625
-39.0625,-47.36328125,-44.43359375,-47.36328125
-38.0859375,-62.98828125,-43.9453125,-45.8984375
-45.41015625,-55.17578125,-45.8984375,-47.36328125
-54.6875,-36.1328125,-47.36328125,-48.828125
-53.22265625,-24.90234375,-43.9453125,-51.26953125
-50.29296875,-53.7109375,-46.875,-57.12890625
-55.17578125,-47.8515625,-52.24609375,-60.546875
-60.05859375,-31.25,-54.6875,-56.640625
-63.4765625,-43.45703125,-60.05859375,-60.546875
-53.7109375,-55.17578125,-55.17578125,-60.05859375
-46.38671875,-65.4296875,-49.31640625,-59.5703125
-45.41015625,-65.91796875,-48.33984375,-59.08203125
-43.45703125,-63.96484375,-45.41015625,-54.19921875
-52.24609375,-32.2265625,-55.17578125,-58.10546875
-53.7109375,-36.62109375,-60.546875,-61.03515625
-54.19921875,-61.03515625,-56.15234375,-64.453125
-63.96484375,-58.10546875,-58.10546875,-68.84765625
-77.63671875,-68.359375,-62.98828125,-69.82421875
-76.66015625,-42.96875,-59.08203125,-66.89453125
-59.5703125,-12.6953125,-56.640625,-63.4765625
-60.05859375,-59.5703125,-58.10546875,-69.3359375
-59.5703125,-83.984375,-55.6640625,-69.82421875
-62.98828125,-59.08203125,-52.734375,-63.4765625
-68.84765625,-59.5703125,-55.6640625,-66.89453125
-60.546875,-45.41015625,-59.08203125,-70.80078125
-59.08203125,-44.921875,-62.01171875,-72.75390625
-61.5234375,-68.359375,-60.546875,-79.1015625
-73.2421875,-74.21875,-57.6171875,-74.21875
-77.63671875,-56.15234375,-58.10546875,-65.91796875
-66.40625,-41.9921875,-65.91796875,-70.3125
-58.59375,-42.48046875,-68.359375,-67.3828125
-56.640625,-47.36328125,-59.08203125,-68.359375
-56.640625,-62.5,-54.6875,-65.91796875
-61.03515625,-67.3828125,-55.17578125,-52.24609375
-52.734375,-51.26953125,-52.734375,-46.38671875
-42.48046875,-59.5703125,-50.29296875,-44.921875
-41.50390625,-69.3359375,-51.7578125,-45.8984375
-45.41015625,-74.21875,-53.22265625,-42.96875
-56.15234375,-77.1484375,-58.10546875,-48.828125
-56.15234375,-49.31640625,-62.98828125,-52.734375
-52.24609375,-67.87109375,-63.96484375,-54.19921875
-55.6640625,-85.44921875,-63.96484375,-63.4765625
-58.59375,-82.51953125,-60.05859375,-65.91796875
-58.59375,-53.22265625,-61.5234375,-59.5703125
-57.6171875,-43.9453125,-62.5,-55.17578125
-58.59375,-72.265625,-63.4765625,-60.546875
-58.59375,-71.2890625,-62.01171875,-62.5
-69.82421875,-78.61328125,-60.05859375,-66.40625
-85.9375,-83.0078125,-65.4296875,-66.89453125
-92.28515625,-57.12890625,-71.2890625,-65.4296875
-83.0078125,-57.6171875,-64.94140625,-70.80078125
-72.265625,-73.73046875,-62.98828125,-76.66015625
