TP9,AF7,AF8,TP10
-41.015625,-37.59765625,-47.36328125,-42.96875
-54.19921875,-42.96875,-48.828125,-57.6171875
-59.5703125,-48.33984375,-57.12890625,-65.91796875
-52.734375,-45.8984375,-60.546875,-66.40625
-44.921875,-43.9453125,-53.22265625,-55.6640625
-51.7578125,-52.24609375,-44.921875,-55.17578125
-62.5,-58.59375,-42.96875,-62.5
-65.4296875,-60.05859375,-49.8046875,-62.5
-57.12890625,-52.734375,-47.8515625,-53.7109375
-46.38671875,-36.62109375,-39.0625,-48.33984375
-56.15234375,-39.55078125,-43.45703125,-62.5
-62.98828125,-47.8515625,-50.29296875,-67.3828125
-62.01171875,-51.26953125,-53.7109375,-58.10546875
-51.26953125,-48.828125,-54.6875,-47.36328125
-33.69140625,-42.48046875,-48.828125,-40.0390625
-37.59765625,-37.59765625,-46.38671875,-43.45703125
-42.96875,-42.48046875,-46.38671875,-45.41015625
-46.38671875,-56.15234375,-46.38671875,-43.45703125
-57.12890625,-59.08203125,-44.921875,-45.8984375
-57.12890625,-54.6875,-50.78125,-48.828125
-46.875,-43.45703125,-55.6640625,-46.38671875
-40.0390625,-39.0625,-52.734375,-45.41015625
-41.50390625,-44.43359375,-50.78125,-42.96875
-41.015625,-42.96875,-51.26953125,-38.0859375
-33.203125,-36.1328125,-45.41015625,-36.1328125
-33.69140625,-35.64453125,-38.57421875,-37.109375
-36.62109375,-42.96875,-40.0390625,-39.55078125
-39.0625,-46.38671875,-45.41015625,-36.1328125
-38.57421875,-44.43359375,-47.36328125,-29.78515625
-33.203125,-37.59765625,-42.48046875,-29.78515625
-38.57421875,-37.109375,-44.43359375,-37.59765625
-45.8984375,-45.41015625,-47.8515625,-44.43359375
-51.7578125,-53.7109375,-46.38671875,-50.78125
-54.19921875,-57.12890625,-47.36328125,-50.78125
-49.8046875,-50.29296875,-51.26953125,-57.12890625
-46.38671875,-43.45703125,-54.19921875,-57.12890625
-53.22265625,-48.828125,-46.38671875,-54.19921875
-63.4765625,-61.03515625,-43.45703125,-59.5703125
-61.5234375,-62.5,-48.33984375,-53.7109375
-60.05859375,-49.8046875,-56.640625,-54.19921875
-58.10546875,-38.0859375,-54.6875,-54.19921875
-59.5703125,-44.921875,-53.22265625,-55.17578125
-61.5234375,-53.22265625,-63.96484375,-61.5234375
-56.640625,-55.6640625,-53.22265625,-53.7109375
-52.734375,-59.5703125,-46.38671875,-52.734375
-51.26953125,-56.15234375,-50.29296875,-54.6875
-52.24609375,-49.8046875,-49.31640625,-54.19921875
-60.05859375,-49.31640625,-54.6875,-62.01171875
-69.82421875,-56.15234375,-56.15234375,-64.94140625
-65.91796875,-57.6171875,-49.8046875,-58.59375
-57.6171875,-47.36328125,-45.41015625,-56.640625
-56.15234375,-40.0390625,-43.9453125,-60.546875
-59.5703125,-46.38671875,-49.8046875,-63.96484375
-62.5,-52.24609375,-55.6640625,-54.6875
-55.6640625,-46.38671875,-56.640625,-48.33984375
-53.22265625,-43.45703125,-54.6875,-50.78125
-54.19921875,-44.43359375,-46.875,-50.29296875
-55.17578125,-49.31640625,-48.828125,-50.29296875
-55.6640625,-45.8984375,-48.828125,-51.26953125
-52.24609375,-39.55078125,-45.8984375,-48.33984375
-49.8046875,-36.1328125,-45.8984375,-46.38671875
-43.9453125,-38.57421875,-43.9453125,-45.41015625
-43.9453125,-47.36328125,-46.38671875,-45.8984375
-48.828125,-50.78125,-51.26953125,-49.8046875
-52.734375,-52.734375,-53.7109375,-52.734375
-50.29296875,-46.875,-52.24609375,-53.22265625
-52.24609375,-40.0390625,-46.875,-61.03515625
-61.03515625,-43.9453125,-48.828125,-63.4765625
-63.96484375,-49.8046875,-51.7578125,-63.4765625
-60.05859375,-49.8046875,-53.7109375,-62.98828125
-58.10546875,-45.8984375,-54.19921875,-55.17578125
-57.6171875,-45.41015625,-50.78125,-51.26953125
-61.03515625,-49.8046875,-52.734375,-54.19921875
-64.453125,-58.10546875,-52.24609375,-56.15234375
-57.12890625,-56.15234375,-49.31640625,-45.8984375
-45.8984375,-41.015625,-52.734375,-35.15625
-43.45703125,-30.76171875,-58.10546875,-45.41015625
-49.31640625,-39.0625,-58.10546875,-57.12890625
-51.26953125,-49.8046875,-50.29296875,-53.7109375
-53.7109375,-48.828125,-45.8984375,-44.921875
-58.10546875,-42.96875,-47.8515625,-43.45703125
-49.31640625,-35.15625,-49.31640625,-48.828125
-45.41015625,-34.66796875,-48.33984375,-47.8515625
-49.31640625,-40.52734375,-44.43359375,-44.43359375
-51.7578125,-44.921875,-45.41015625,-48.33984375
-55.6640625,-46.875,-48.828125,-53.7109375
-55.17578125,-42.96875,-50.29296875,-52.734375
-55.6640625,-44.921875,-54.6875,-51.7578125
-58.59375,-52.24609375,-58.59375,-53.22265625
-60.05859375,-57.6171875,-50.78125,-49.8046875
-52.734375,-52.734375,-48.33984375,-49.31640625
-47.36328125,-46.38671875,-54.6875,-51.7578125
-54.19921875,-44.921875,-59.5703125,-58.10546875
-53.7109375,-47.36328125,-56.640625,-61.03515625
-55.17578125,-53.7109375,-45.8984375,-57.12890625
-54.19921875,-50.29296875,-39.55078125,-51.26953125
-43.45703125,-41.50390625,-42.48046875,-42.48046875
-40.0390625,-39.55078125,-47.36328125,-37.59765625
-43.9453125,-45.8984375,-49.8046875,-45.41015625
-41.50390625,-46.38671875,-56.640625,-47.36328125
-31.25,-39.0625,-55.6640625,-35.15625
-21.484375,-39.55078125,-48.828125,-28.3203125
-26.85546875,-43.9453125,-53.7109375,-42.48046875
-36.1328125,-50.78125,-53.7109375,-49.31640625
-31.73828125,-54.6875,-49.31640625,-39.0625
-26.3671875,-52.24609375,-49.8046875,-29.78515625
-30.2734375,-48.33984375,-45.41015625,-30.2734375
-46.38671875,-48.828125,-43.9453125,-41.9921875
-60.546875,-55.6640625,-45.41015625,-49.31640625
-68.84765625,-62.01171875,-45.8984375,-48.828125
-64.453125,-57.12890625,-45.8984375,-49.31640625
-56.640625,-44.43359375,-41.50390625,-44.43359375
-54.19921875,-39.55078125,-40.52734375,-41.9921875
-53.22265625,-44.43359375,-45.41015625,-46.38671875
-56.15234375,-47.8515625,-46.875,-48.828125
-48.828125,-53.22265625,-45.8984375,-45.41015625
-40.0390625,-47.36328125,-47.8515625,-42.48046875
-38.57421875,-42.48046875,-46.875,-35.64453125
-37.59765625,-43.45703125,-45.8984375,-32.71484375
-40.52734375,-44.921875,-56.640625,-46.38671875
-41.9921875,-46.38671875,-55.6640625,-43.9453125
-34.66796875,-43.9453125,-48.33984375,-36.1328125
-27.34375,-40.0390625,-46.875,-41.015625
-33.69140625,-41.50390625,-45.8984375,-45.41015625
-45.8984375,-47.36328125,-50.78125,-52.24609375
-46.875,-52.24609375,-52.24609375,-49.31640625
-42.96875,-53.7109375,-48.828125,-38.0859375
-46.38671875,-48.828125,-52.24609375,-40.0390625
-48.828125,-44.921875,-49.31640625,-42.48046875
-57.12890625,-51.7578125,-49.8046875,-50.29296875
-66.40625,-61.03515625,-59.08203125,-61.03515625
-59.5703125,-59.08203125,-57.12890625,-56.15234375
-49.8046875,-50.78125,-46.38671875,-47.8515625
-49.31640625,-45.41015625,-41.50390625,-47.36328125
-59.08203125,-46.875,-50.78125,-56.15234375
-66.89453125,-45.41015625,-61.5234375,-63.96484375
-65.4296875,-46.38671875,-55.17578125,-62.5
-57.6171875,-47.36328125,-48.33984375,-60.05859375
-52.734375,-42.48046875,-48.33984375,-62.98828125
-50.78125,-38.0859375,-49.31640625,-62.98828125
-53.7109375,-43.9453125,-53.22265625,-60.546875
-51.7578125,-45.41015625,-55.17578125,-54.6875
-39.0625,-37.109375,-53.7109375,-48.33984375
-40.0390625,-36.1328125,-55.17578125,-52.24609375
-41.50390625,-36.1328125,-54.6875,-52.734375
-35.15625,-45.41015625,-53.22265625,-46.38671875
-31.73828125,-52.24609375,-50.29296875,-39.0625
-30.2734375,-42.48046875,-41.50390625,-36.62109375
-33.203125,-44.43359375,-44.921875,-42.48046875
-46.38671875,-57.12890625,-55.6640625,-56.15234375
-61.03515625,-60.546875,-61.03515625,-66.40625
-59.5703125,-56.640625,-54.6875,-59.08203125
-49.31640625,-55.17578125,-42.96875,-43.45703125
-56.15234375,-57.12890625,-44.43359375,-41.015625
-75.68359375,-58.10546875,-50.78125,-56.640625
-78.61328125,-56.640625,-48.33984375,-64.453125
-69.82421875,-55.6640625,-47.36328125,-60.05859375
-61.5234375,-49.31640625,-50.78125,-54.6875
-49.8046875,-48.33984375,-49.31640625,-47.36328125
-42.96875,-43.45703125,-43.45703125,-49.31640625
-55.17578125,-41.9921875,-47.36328125,-60.546875
-64.453125,-54.6875,-55.6640625,-71.2890625
-49.8046875,-48.828125,-45.41015625,-59.5703125
-38.57421875,-35.15625,-39.0625,-46.38671875
-44.43359375,-38.57421875,-42.48046875,-51.26953125
-47.8515625,-44.921875,-42.96875,-53.7109375
-47.8515625,-44.921875,-48.828125,-57.6171875
-53.7109375,-45.41015625,-49.8046875,-57.6171875
-53.7109375,-42.48046875,-42.96875,-49.8046875
-52.734375,-44.43359375,-42.96875,-51.26953125
-59.5703125,-48.33984375,-46.38671875,-58.59375
-63.96484375,-47.36328125,-39.0625,-58.59375
-50.29296875,-41.015625,-35.64453125,-48.33984375
-41.015625,-37.59765625,-37.109375,-40.52734375
-44.921875,-40.0390625,-38.57421875,-40.0390625
-46.38671875,-46.875,-44.43359375,-43.45703125
-47.36328125,-55.17578125,-49.31640625,-42.96875
-43.9453125,-50.29296875,-48.33984375,-41.9921875
-42.48046875,-41.9921875,-45.8984375,-36.62109375
-45.8984375,-41.9921875,-43.9453125,-39.55078125
-50.78125,-45.8984375,-46.38671875,-51.26953125
-51.7578125,-51.7578125,-47.8515625,-46.38671875
-43.9453125,-50.29296875,-42.48046875,-34.1796875
-39.55078125,-45.41015625,-41.50390625,-37.59765625
-40.52734375,-43.9453125,-46.875,-46.38671875
-37.109375,-47.8515625,-51.26953125,-45.41015625
-39.0625,-52.24609375,-52.24609375,-44.921875
-41.015625,-50.78125,-47.8515625,-42.48046875
-41.015625,-46.875,-44.921875,-37.109375
-38.57421875,-42.96875,-43.45703125,-41.015625
-38.57421875,-42.96875,-43.9453125,-50.29296875
-50.78125,-49.31640625,-50.78125,-57.12890625
-61.03515625,-54.19921875,-54.6875,-60.05859375
-58.59375,-47.36328125,-49.31640625,-61.03515625
-56.15234375,-41.015625,-47.8515625,-60.05859375
-57.6171875,-38.57421875,-50.29296875,-64.453125
-58.59375,-44.43359375,-54.19921875,-62.98828125
-52.24609375,-52.24609375,-52.734375,-51.7578125
-41.50390625,-39.55078125,-43.45703125,-39.55078125
-33.69140625,-40.52734375,-46.38671875,-35.15625
-36.1328125,-48.33984375,-46.38671875,-40.52734375
-50.78125,-53.7109375,-42.48046875,-52.24609375
-48.828125,-55.17578125,-44.921875,-47.36328125
-35.64453125,-43.9453125,-42.48046875,-32.71484375
-30.76171875,-34.66796875,-42.96875,-33.203125
-36.1328125,-38.57421875,-45.8984375,-37.59765625
-41.9921875,-48.33984375,-45.41015625,-40.52734375
-43.9453125,-49.31640625,-41.015625,-37.59765625
-41.9921875,-45.8984375,-40.0390625,-33.69140625
-38.0859375,-39.55078125,-43.45703125,-38.0859375
-54.6875,-44.43359375,-51.7578125,-48.33984375
-61.5234375,-54.6875,-55.6640625,-54.6875
-47.36328125,-55.17578125,-51.26953125,-50.29296875
-42.96875,-53.22265625,-46.875,-38.0859375
-43.9453125,-47.8515625,-41.015625,-36.1328125
-50.78125,-48.33984375,-39.0625,-43.45703125
-60.05859375,-50.29296875,-45.8984375,-48.828125
-64.94140625,-52.734375,-54.6875,-62.01171875
-63.4765625,-50.78125,-55.6640625,-66.89453125
-56.640625,-41.50390625,-53.7109375,-65.4296875
-46.875,-35.64453125,-47.36328125,-63.96484375
-47.8515625,-41.50390625,-44.43359375,-67.87109375
-62.5,-60.05859375,-52.24609375,-75.68359375
-62.98828125,-60.546875,-49.31640625,-72.75390625
-49.8046875,-46.38671875,-40.52734375,-70.3125
-45.8984375,-42.48046875,-45.41015625,-72.265625
-57.12890625,-51.26953125,-54.19921875,-68.84765625
-56.640625,-58.10546875,-50.78125,-59.5703125
-46.38671875,-55.6640625,-45.41015625,-48.33984375
-48.828125,-54.19921875,-44.921875,-43.45703125
-46.38671875,-44.921875,-45.8984375,-42.96875
-45.8984375,-35.64453125,-44.43359375,-42.48046875
-47.8515625,-40.52734375,-44.921875,-41.50390625
-44.43359375,-47.8515625,-45.41015625,-32.71484375
-45.41015625,-46.875,-41.50390625,-30.2734375
-37.109375,-40.0390625,-38.0859375,-30.76171875
-39.0625,-46.38671875,-39.0625,-36.1328125
-51.7578125,-54.19921875,-47.36328125,-41.015625
-53.7109375,-53.7109375,-48.828125,-31.25
-49.31640625,-54.19921875,-43.45703125,-26.3671875
-44.43359375,-50.78125,-36.1328125,-22.94921875
-47.36328125,-45.8984375,-38.57421875,-28.3203125
-62.98828125,-48.33984375,-52.734375,-47.8515625
-64.94140625,-48.828125,-49.31640625,-50.29296875
-50.29296875,-49.8046875,-39.55078125,-42.48046875
-37.59765625,-54.19921875,-43.45703125,-43.45703125
-28.3203125,-52.734375,-47.8515625,-45.41015625
-26.3671875,-53.7109375,-50.29296875,-46.38671875
-27.34375,-54.6875,-50.78125,-48.828125
-26.3671875,-47.36328125,-45.41015625,-49.31640625
-29.78515625,-40.0390625,-45.41015625,-56.15234375
-35.15625,-43.45703125,-44.43359375,-59.5703125
-37.59765625,-48.33984375,-46.38671875,-53.22265625
-40.52734375,-43.9453125,-50.78125,-51.26953125
-44.43359375,-38.57421875,-43.9453125,-48.33984375
-40.0390625,-26.3671875,-35.15625,-37.59765625
-49.8046875,-31.25,-37.109375,-34.66796875
-63.96484375,-51.7578125,-44.43359375,-41.50390625
-59.08203125,-51.26953125,-47.8515625,-43.45703125
-53.22265625,-40.52734375,-47.8515625,-43.45703125
-57.12890625,-35.15625,-46.38671875,-51.7578125
-61.5234375,-38.0859375,-44.43359375,-55.6640625
-63.96484375,-45.41015625,-42.96875,-52.24609375
-69.3359375,-47.8515625,-43.45703125,-57.6171875
-71.2890625,-45.41015625,-49.31640625,-60.05859375
-65.91796875,-43.45703125,-57.12890625,-60.05859375
-57.6171875,-45.41015625,-55.6640625,-60.05859375
-55.17578125,-43.45703125,-48.33984375,-59.08203125
-60.546875,-49.31640625,-51.26953125,-63.96484375
-55.17578125,-54.19921875,-49.31640625,-58.10546875
-42.96875,-43.45703125,-41.015625,-48.33984375
-44.921875,-39.55078125,-40.52734375,-59.08203125
-54.19921875,-44.921875,-43.45703125,-70.3125
-54.19921875,-46.38671875,-43.45703125,-66.89453125
-51.7578125,-43.9453125,-39.55078125,-56.640625
-52.734375,-43.9453125,-40.52734375,-57.12890625
-51.26953125,-37.109375,-44.921875,-54.6875
-51.7578125,-30.2734375,-47.8515625,-51.26953125
-62.5,-39.55078125,-50.29296875,-60.546875
-62.5,-43.9453125,-56.640625,-55.17578125
-54.6875,-43.9453125,-58.59375,-42.48046875
-50.78125,-37.109375,-48.33984375,-37.109375
-53.7109375,-37.59765625,-48.33984375,-41.9921875
-66.40625,-54.19921875,-59.5703125,-51.26953125
-63.4765625,-61.5234375,-55.6640625,-48.828125
-50.78125,-50.29296875,-48.828125,-46.875
-50.29296875,-42.48046875,-50.78125,-49.8046875
-47.36328125,-42.96875,-52.24609375,-46.875
-43.9453125,-51.26953125,-48.828125,-48.828125
-38.0859375,-58.10546875,-46.38671875,-43.9453125
-25.390625,-52.734375,-46.875,-36.62109375
-25.390625,-41.015625,-50.29296875,-41.015625
-34.66796875,-43.45703125,-50.78125,-47.36328125
-42.48046875,-53.7109375,-45.41015625,-54.19921875
-47.36328125,-56.640625,-45.8984375,-58.10546875
-44.921875,-64.94140625,-50.29296875,-56.15234375
-42.48046875,-57.12890625,-52.734375,-59.5703125
-53.22265625,-44.921875,-55.17578125,-72.75390625
-62.01171875,-47.8515625,-52.734375,-78.125
-66.89453125,-55.17578125,-48.828125,-75.68359375
-72.75390625,-56.640625,-44.921875,-70.80078125
-61.03515625,-48.828125,-42.96875,-59.5703125
-59.5703125,-46.38671875,-46.875,-59.5703125
-63.96484375,-49.8046875,-50.78125,-59.08203125
-58.59375,-56.640625,-53.7109375,-49.31640625
-51.7578125,-56.15234375,-51.26953125,-39.0625
-50.78125,-52.734375,-52.734375,-34.66796875
-48.828125,-49.31640625,-53.22265625,-36.1328125
-44.921875,-41.9921875,-49.31640625,-41.50390625
-47.36328125,-39.55078125,-55.17578125,-47.36328125
-47.36328125,-46.38671875,-58.10546875,-46.875
-34.66796875,-42.96875,-47.8515625,-42.48046875
-24.90234375,-34.66796875,-45.8984375,-41.9921875
-31.73828125,-44.43359375,-52.734375,-45.41015625
-32.2265625,-48.828125,-58.10546875,-45.8984375
-25.390625,-39.55078125,-53.7109375,-38.0859375
-29.78515625,-36.1328125,-46.875,-37.109375
-37.109375,-40.0390625,-47.8515625,-44.921875
-45.8984375,-42.96875,-49.8046875,-51.7578125
-53.7109375,-42.48046875,-47.36328125,-49.31640625
-47.8515625,-46.38671875,-44.43359375,-42.48046875
-46.875,-47.36328125,-41.50390625,-40.52734375
-58.10546875,-44.43359375,-40.52734375,-45.41015625
-62.01171875,-46.875,-47.36328125,-45.41015625
-60.05859375,-45.8984375,-52.734375,-52.24609375
-60.546875,-45.41015625,-55.6640625,-58.59375
-59.5703125,-47.8515625,-52.734375,-50.78125
-62.98828125,-42.96875,-42.96875,-50.29296875
-62.98828125,-43.45703125,-40.52734375,-50.78125
-64.94140625,-55.6640625,-47.8515625,-49.31640625
-68.84765625,-59.08203125,-56.640625,-51.26953125
-63.4765625,-56.15234375,-52.734375,-49.31640625
-55.17578125,-50.78125,-50.29296875,-47.36328125
-43.9453125,-46.38671875,-52.734375,-49.31640625
-46.875,-52.24609375,-54.19921875,-53.7109375
-50.29296875,-56.15234375,-58.10546875,-55.17578125
-42.48046875,-49.8046875,-53.7109375,-48.828125
-38.57421875,-45.41015625,-43.9453125,-42.96875
-38.57421875,-47.8515625,-44.921875,-41.50390625
-44.921875,-56.15234375,-46.875,-44.921875
-56.15234375,-61.03515625,-47.36328125,-48.33984375
-59.08203125,-64.453125,-50.29296875,-49.8046875
-53.22265625,-59.5703125,-41.50390625,-46.875
-47.8515625,-51.26953125,-35.15625,-46.875
-51.26953125,-54.19921875,-41.9921875,-56.640625
-57.6171875,-51.26953125,-45.41015625,-56.640625
-58.10546875,-47.36328125,-47.8515625,-55.17578125
-48.828125,-40.52734375,-41.9921875,-55.6640625
-50.78125,-39.55078125,-35.15625,-57.6171875
-62.01171875,-43.45703125,-40.52734375,-62.98828125
-63.4765625,-47.36328125,-44.921875,-58.59375
-62.5,-45.41015625,-41.015625,-51.26953125
-68.84765625,-45.8984375,-47.36328125,-51.7578125
-65.4296875,-48.828125,-47.36328125,-41.50390625
-59.08203125,-48.828125,-43.45703125,-36.1328125
-56.640625,-51.7578125,-45.8984375,-35.15625
-52.734375,-53.7109375,-47.36328125,-26.85546875
-41.9921875,-49.8046875,-42.48046875,-19.04296875
-30.2734375,-38.57421875,-29.78515625,-12.6953125
-38.0859375,-39.55078125,-35.64453125,-16.6015625
-41.50390625,-46.875,-45.8984375,-22.4609375
-36.1328125,-47.36328125,-45.8984375,-21.97265625
-31.25,-37.59765625,-46.38671875,-29.296875
-28.80859375,-27.34375,-44.43359375,-34.1796875
-37.109375,-35.64453125,-45.8984375,-41.015625
-46.38671875,-51.26953125,-52.734375,-52.24609375
-39.55078125,-46.875,-47.8515625,-53.7109375
-31.73828125,-39.0625,-41.50390625,-52.24609375
-30.2734375,-35.15625,-38.0859375,-58.10546875
-35.64453125,-36.1328125,-41.015625,-69.82421875
-47.8515625,-47.8515625,-47.36328125,-75.68359375
-57.6171875,-54.19921875,-46.875,-72.265625
-56.640625,-45.41015625,-42.96875,-67.87109375
-54.6875,-41.50390625,-40.0390625,-67.87109375
-56.15234375,-46.38671875,-39.0625,-63.4765625
-64.453125,-52.734375,-44.921875,-62.5
-70.80078125,-56.15234375,-48.33984375,-58.10546875
-56.640625,-47.8515625,-41.015625,-48.33984375
-49.8046875,-39.55078125,-38.0859375,-47.36328125
-51.7578125,-41.9921875,-34.1796875,-46.38671875
-48.828125,-44.921875,-37.59765625,-48.33984375
-53.22265625,-44.43359375,-41.9921875,-44.921875
-54.6875,-44.43359375,-39.0625,-38.0859375
-48.33984375,-37.59765625,-41.015625,-39.55078125
-52.734375,-33.203125,-50.78125,-49.8046875
-51.7578125,-38.57421875,-52.24609375,-51.7578125
-41.9921875,-44.921875,-44.43359375,-41.50390625
-41.015625,-49.31640625,-64.94140625,-38.57421875
-37.59765625,-45.8984375,-58.10546875,-35.64453125
-28.3203125,-39.55078125,-33.69140625,-42.96875
-34.1796875,-43.45703125,-42.48046875,-54.6875
-44.43359375,-53.22265625,-46.875,-55.6640625
-45.41015625,-54.19921875,-47.36328125,-52.24609375
-41.50390625,-44.43359375,-49.31640625,-57.6171875
-42.96875,-41.015625,-50.29296875,-61.03515625
-45.41015625,-46.38671875,-48.33984375,-56.15234375
-48.828125,-53.7109375,-50.78125,-55.17578125
-52.24609375,-54.19921875,-48.828125,-51.7578125
-53.7109375,-46.875,-44.43359375,-54.6875
-58.59375,-38.0859375,-44.43359375,-56.15234375
-60.05859375,-34.1796875,-46.875,-49.8046875
-59.5703125,-38.57421875,-48.33984375,-47.36328125
-62.5,-44.921875,-48.33984375,-42.96875
-58.59375,-41.015625,-45.41015625,-38.57421875
-43.45703125,-37.109375,-44.43359375,-37.109375
-41.015625,-41.50390625,-45.41015625,-40.0390625
-42.96875,-45.41015625,-49.31640625,-37.109375
-38.57421875,-50.78125,-47.36328125,-29.296875
-29.78515625,-40.52734375,-34.66796875,-25.390625
-22.94921875,-27.34375,-36.62109375,-24.90234375
-22.94921875,-28.80859375,-43.9453125,-36.1328125
-28.80859375,-36.1328125,-45.41015625,-42.48046875
-33.69140625,-41.50390625,-47.8515625,-40.0390625
-30.76171875,-38.0859375,-48.828125,-42.48046875
-29.78515625,-37.59765625,-51.7578125,-46.875
-37.109375,-46.875,-49.8046875,-46.875
-43.9453125,-49.8046875,-48.828125,-49.31640625
-53.7109375,-50.78125,-58.59375,-56.15234375
-60.05859375,-48.33984375,-54.19921875,-53.22265625
-46.38671875,-38.57421875,-41.9921875,-40.52734375
-42.96875,-39.55078125,-40.52734375,-41.50390625
-55.17578125,-50.78125,-44.921875,-51.26953125
-62.01171875,-56.15234375,-43.9453125,-54.6875
-62.01171875,-50.78125,-44.921875,-52.734375
-59.08203125,-41.015625,-48.33984375,-50.78125
-58.10546875,-40.0390625,-50.78125,-53.22265625
-62.5,-46.38671875,-54.6875,-58.10546875
-57.6171875,-45.41015625,-53.22265625,-52.24609375
-44.43359375,-42.48046875,-47.8515625,-38.0859375
-34.1796875,-39.0625,-44.43359375,-35.64453125
-32.71484375,-36.1328125,-48.33984375,-45.41015625
-38.57421875,-41.9921875,-46.38671875,-47.8515625
-51.7578125,-50.78125,-41.50390625,-45.41015625
-47.8515625,-49.8046875,-43.9453125,-43.9453125
-26.85546875,-40.52734375,-46.875,-41.9921875
-20.5078125,-29.296875,-49.8046875,-44.921875
-23.92578125,-31.73828125,-53.22265625,-48.828125
-41.015625,-49.8046875,-55.17578125,-51.26953125
-52.24609375,-52.24609375,-48.33984375,-43.9453125
-43.9453125,-41.9921875,-42.48046875,-36.1328125
-42.96875,-44.43359375,-46.38671875,-37.59765625
-43.45703125,-51.7578125,-47.36328125,-43.9453125
-49.31640625,-53.22265625,-49.8046875,-48.828125
-57.6171875,-50.78125,-51.7578125,-41.50390625
-52.24609375,-49.31640625,-54.6875,-38.57421875
-53.22265625,-52.24609375,-57.6171875,-45.8984375
-55.17578125,-54.19921875,-56.640625,-54.19921875
-55.17578125,-52.734375,-55.6640625,-53.22265625
-55.17578125,-52.24609375,-56.15234375,-45.8984375
-55.17578125,-53.22265625,-55.6640625,-47.36328125
-54.19921875,-44.43359375,-52.734375,-50.78125
-50.78125,-39.0625,-51.7578125,-50.29296875
-50.29296875,-47.36328125,-52.734375,-50.29296875
-49.8046875,-49.31640625,-54.6875,-45.8984375
-47.36328125,-48.33984375,-54.19921875,-39.55078125
-43.9453125,-47.8515625,-47.36328125,-40.52734375
-48.33984375,-42.48046875,-41.015625,-41.50390625
-51.26953125,-42.48046875,-42.48046875,-38.0859375
-44.921875,-49.31640625,-46.875,-36.62109375
-26.85546875,-41.9921875,-45.8984375,-30.76171875
-17.08984375,-36.62109375,-47.8515625,-24.4140625
-30.2734375,-53.7109375,-47.8515625,-25.87890625
-39.0625,-58.10546875,-41.015625,-33.69140625
-33.203125,-52.734375,-41.9921875,-33.69140625
-26.3671875,-45.41015625,-51.26953125,-28.3203125
-22.94921875,-33.69140625,-50.78125,-29.78515625
-24.90234375,-38.57421875,-45.41015625,-36.62109375
-32.71484375,-48.828125,-48.828125,-38.57421875
-46.875,-50.78125,-49.8046875,-45.8984375
-53.22265625,-51.26953125,-49.31640625,-53.22265625
-42.48046875,-43.9453125,-48.33984375,-44.43359375
-45.41015625,-41.50390625,-44.921875,-41.50390625
-59.5703125,-54.19921875,-50.78125,-51.26953125
-63.4765625,-56.15234375,-50.29296875,-51.26953125
-55.6640625,-49.31640625,-48.828125,-45.41015625
-47.8515625,-48.33984375,-53.22265625,-45.41015625
-50.29296875,-44.921875,-50.78125,-50.78125
-54.6875,-44.921875,-48.828125,-50.78125
-58.10546875,-53.22265625,-49.8046875,-47.36328125
-61.03515625,-52.24609375,-51.26953125,-47.36328125
-57.6171875,-41.015625,-50.78125,-40.52734375
-51.7578125,-38.57421875,-46.875,-41.50390625
-52.24609375,-47.8515625,-45.8984375,-49.8046875
-54.6875,-47.8515625,-48.828125,-48.828125
-44.921875,-41.015625,-46.875,-37.109375
-29.296875,-40.0390625,-46.38671875,-30.76171875
-21.97265625,-40.0390625,-49.8046875,-30.76171875
-22.4609375,-44.921875,-49.8046875,-34.1796875
-21.484375,-47.36328125,-47.36328125,-36.1328125
-16.11328125,-41.9921875,-40.52734375,-27.83203125
-13.671875,-40.0390625,-38.57421875,-28.80859375
-18.06640625,-40.0390625,-43.45703125,-37.59765625
-27.34375,-42.48046875,-46.38671875,-41.015625
-36.62109375,-45.8984375,-49.8046875,-45.41015625
-41.015625,-46.38671875,-47.8515625,-45.8984375
-41.9921875,-41.015625,-44.921875,-50.29296875
-39.0625,-37.59765625,-41.50390625,-48.828125
-41.015625,-42.48046875,-40.0390625,-45.8984375
-55.17578125,-51.26953125,-48.828125,-53.22265625
-63.4765625,-55.17578125,-53.7109375,-47.36328125
-57.6171875,-47.8515625,-48.828125,-37.109375
-53.22265625,-40.0390625,-46.875,-41.015625
-60.05859375,-42.96875,-49.8046875,-48.828125
-62.98828125,-54.19921875,-52.734375,-53.22265625
-57.12890625,-54.19921875,-51.7578125,-51.26953125
-49.31640625,-50.78125,-48.33984375,-45.8984375
-39.0625,-50.29296875,-48.828125,-46.875
-37.59765625,-43.9453125,-50.29296875,-51.26953125
-37.59765625,-44.43359375,-49.8046875,-47.8515625
-33.69140625,-55.17578125,-49.8046875,-41.50390625
-32.71484375,-60.546875,-52.734375,-39.55078125
-27.34375,-49.31640625,-46.875,-33.69140625
-24.90234375,-39.55078125,-43.45703125,-30.2734375
-34.66796875,-48.828125,-45.8984375,-33.203125
-40.0390625,-54.19921875,-40.0390625,-35.15625
-35.15625,-50.29296875,-42.48046875,-34.1796875
-31.73828125,-41.9921875,-41.015625,-30.76171875
-47.8515625,-44.43359375,-38.0859375,-39.0625
-57.6171875,-55.17578125,-43.9453125,-44.921875
-56.640625,-58.10546875,-49.8046875,-45.8984375
